s.no,latitude,longitude,amenities
1430,39.5197,-119.8342,
1431,39.842,-75.0295,"Parking,Patio/Deck"
1432,61.1723,-149.8414,
1433,30.3054,-97.7497,"Dishwasher,Parking,Pool"
1434,39.1679,-84.4933,"Cable or Satellite,Internet Access,Parking,Refrigerator"
1435,41.2562,-96.0404,
1436,30.8655,-83.2658,
1437,39.1679,-84.4933,"Dishwasher,Parking,Refrigerator"
1438,39.1679,-84.4933,"Dishwasher,Parking,Refrigerator"
1439,41.2532,-95.9562,
1440,40.6493,-111.8828,
1441,41.8625,-87.6825,
1442,30.4973,-97.8276,
1443,40.7282,-111.8726,
1444,37.0867,-76.4941,"Dishwasher,Refrigerator"
1445,40.7208,-89.6155,
1446,42.5965,-82.8821,
1447,38.9571,-95.2657,"Dishwasher,Parking,Pool,Refrigerator"
1448,41.2562,-96.0404,
1449,39.8054,-84.0178,
1450,37.034,-88.6479,
1451,36.116,-95.9281,"Dishwasher,Parking,Refrigerator"
1452,43.5329,-96.7265,
1453,30.3054,-97.7497,"Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator"
1454,32.7876,-117.1265,
1455,47.4457,-122.1407,
1456,30.3054,-97.7497,"Dishwasher,Parking,Pool"
1457,38.8503,-104.7586,Parking
1458,36.137,-86.783,
1459,43.0531,-87.9659,
1460,30.4973,-97.8276,
1461,30.3054,-97.7497,"Dishwasher,Parking,Pool"
1462,39.0108,-94.7517,
1463,30.4433,-97.6282,"Dishwasher,Parking,Pool"
1464,33.7848,-84.3922,
1465,29.4624,-98.5253,
1466,35.4815,-97.5355,
1467,30.3054,-97.7497,
1468,29.7398,-98.1021,
1469,39.0521,-77.119,"Gym,Parking,Pool,Storage"
1470,29.8831,-97.945,Dishwasher
1471,30.4973,-97.8276,
1472,36.0572,-90.5015,
1473,33.7848,-84.3922,
1474,40.4261,-79.7631,"Parking,Pool"
1475,29.4624,-98.5253,"Dishwasher,Parking,Pool,Refrigerator"
1476,41.2573,-95.9471,
1477,34.0505,-81.0098,
1478,30.4056,-97.7139,"Dishwasher,Parking,Pool"
1479,35.1038,-106.611,
1480,43.609,-116.3988,"Dishwasher,Parking,Patio/Deck"
1481,36.3317,-82.3837,
1482,30.3054,-97.7497,
1483,30.3054,-97.7497,"Dishwasher,Parking,Pool"
1484,35.9907,-78.9074,
1485,30.3054,-97.7497,"Dishwasher,Parking,Pool"
1486,36.137,-86.783,
1487,42.1666,-70.9511,"Parking,Storage"
1488,42.1666,-70.9511,"Parking,Storage"
1489,42.1666,-70.9511,"Parking,Storage"
1490,40.8625,-74.0748,Parking
1491,41.3708,-72.9259,
1492,40.8625,-74.0748,Parking
1493,33.7815,-118.1934,
1494,30.6505,-97.6809,"Dishwasher,Parking,Pool"
1495,29.4624,-98.5253,
1496,29.7714,-95.4343,"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator"
1497,37.7599,-122.4379,"Dishwasher,Refrigerator"
1498,38.9348,-77.059,
1499,32.8212,-96.7853,
1500,30.3054,-97.7497,
1501,30.3054,-97.7497,
1502,33.8323,-117.9079,
1503,33.8813,-117.9263,
1504,33.9136,-118.3527,
1505,40.0213,-105.2552,
1506,39.8895,-104.9641,
1507,40.1145,-88.2723,"Dishwasher,Parking,Patio/Deck"
1508,30.3054,-97.7497,
1509,30.3054,-97.7497,"Parking,Refrigerator"
1510,27.4549,-82.6381,
1511,30.5104,-97.9027,
1512,39.0099,-94.6843,
1513,41.5163,-81.5746,
1514,46.8608,-96.8096,
1515,30.3054,-97.7497,"Dishwasher,Parking,Pool,Refrigerator"
1516,30.1051,-98.4216,
1517,43.5329,-96.7265,
1518,43.5329,-96.7265,
1519,43.5329,-96.7265,
1520,32.8212,-96.7853,
1521,30.4415,-91.1012,
1522,42.3882,-83.1122,"Dishwasher,Elevator,Parking,Pool,Refrigerator"
1523,30.3054,-97.7497,"Dishwasher,Parking,Pool"
1524,29.4624,-98.5253,Dishwasher
1525,30.3054,-97.7497,"Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator"
1526,32.9631,-96.7212,
1527,47.1649,-122.5322,
1528,29.7714,-95.4343,"Parking,Pool"
1529,39.2129,-85.9099,
1530,39.9624,-75.1377,
1531,30.3054,-97.7497,"Dishwasher,Parking,Pool"
1532,30.3054,-97.7497,
1533,29.4624,-98.5253,
1534,47.8495,-122.2825,"Gym,Pool"
1535,30.3054,-97.7497,"Dishwasher,Parking,Pool"
1536,30.6505,-97.6809,"Dishwasher,Parking,Pool"
1537,30.5118,-97.6873,"Dishwasher,Parking,Pool"
1538,33.1993,-97.1268,
1539,42.0259,-93.6516,
1540,34.508,-82.6913,
1541,30.3054,-97.7497,
1542,32.8255,-97.1039,"Parking,Pool"
1543,32.8255,-97.1039,"Parking,Pool"
1544,37.7599,-122.4379,
1545,42.125,-87.844,"Dishwasher,Parking,Pool,Refrigerator"
1546,34.0163,-84.6233,"Patio/Deck,Pool"
1547,36.193,-115.2946,
1548,37.7904,-122.2151,
1549,31.8666,-102.3901,Patio/Deck
1550,47.3071,-122.3404,"Parking,Storage"
1551,30.3054,-97.7497,"Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator"
1552,36.7434,-76.2257,"Parking,Storage"
1553,33.1993,-97.1268,"Dishwasher,Internet Access,Parking,Refrigerator"
1554,29.4624,-98.5253,Dishwasher
1555,33.56,-101.8904,
1556,47.5988,-122.1507,"Dishwasher,Refrigerator"
1557,29.4624,-98.5253,"Dishwasher,Parking,Pool,Refrigerator"
1558,38.6274,-90.304,
1559,41.2562,-96.0404,
1560,30.3054,-97.7497,"Dishwasher,Parking,Pool"
1561,39.0744,-94.5521,"Cable or Satellite,Dishwasher,Internet Access,Parking,Refrigerator"
1562,36.116,-95.9281,
1563,38.9016,-77.0508,
1564,30.3054,-97.7497,"Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator"
1565,29.4624,-98.5253,Dishwasher
1566,29.4624,-98.5253,Dishwasher
1567,30.3054,-97.7497,
1568,30.3054,-97.7497,"Gym,Pool"
1569,32.8212,-96.7853,
1570,33.5178,-112.0848,"Parking,Pool"
1571,30.3054,-97.7497,"Dishwasher,Parking,Pool"
1572,32.6692,-96.8751,Parking
1573,37.3961,-79.1892,"Dishwasher,Parking,Pool,Refrigerator"
1574,41.6675,-83.5837,"Parking,Refrigerator"
1575,34.0998,-118.3265,"Parking,Patio/Deck,Storage"
1576,34.0372,-118.2972,
1577,39.4228,-77.4164,"Parking,Pool"
1578,38.8571,-77.0609,
1579,30.3949,-97.8279,"Dishwasher,Parking,Pool"
1580,40.1171,-88.1889,"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator"
1581,47.8495,-122.2825,"Gym,Parking,Pool"
1582,29.4624,-98.5253,Dishwasher
1583,32.7566,-97.1358,"Dishwasher,Refrigerator"
1584,37.7599,-122.4379,"Dishwasher,Refrigerator"
1585,34.0372,-118.2972,
1586,34.0372,-118.2972,
1587,26.1343,-80.233,
1588,47.616,-122.3275,"Dishwasher,Internet Access,Parking,Refrigerator"
1589,47.6869,-122.1896,
1590,39.6828,-104.8078,
1591,48.0724,-122.1829,Refrigerator
1592,38.6274,-90.304,
1593,33.8077,-84.3753,"Parking,Pool"
1594,29.4624,-98.5253,"Dishwasher,Parking,Pool,Refrigerator"
1595,40.3346,-74.5794,
1596,40.3346,-74.5794,Parking
1597,40.3346,-74.5794,
1598,36.1036,-80.2159,"Gym,Pool"
1599,30.3054,-97.7497,
1600,61.594,-149.4124,Dishwasher
1601,40.3613,-86.9005,"Dishwasher,Garbage Disposal,Parking,Refrigerator"
1602,39.9974,-82.9829,"Dishwasher,Parking,Refrigerator"
1603,34.7264,-92.348,"Dishwasher,Parking,Pool,Refrigerator"
1604,42.4869,-92.3426,
1605,41.6834,-93.7839,
1606,43.4182,-88.1681,
1607,29.7714,-95.4343,"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator"
1608,48.2469,-101.3017,
1609,44.0977,-87.7097,"Dishwasher,Garbage Disposal,Parking,Patio/Deck,Refrigerator"
1610,29.4624,-98.5253,Dishwasher
1611,30.5118,-97.6873,
1612,42.0259,-93.6516,
1613,36.137,-86.783,
1614,32.8212,-96.7853,
1615,30.3054,-97.7497,"Dishwasher,Parking,Pool"
1616,36.1554,-115.1733,"Dishwasher,Internet Access,Parking,Refrigerator"
1617,37.7599,-122.4379,
1618,41.8625,-87.6825,
1619,32.8212,-96.7853,
1620,32.8212,-96.7853,
1621,30.3054,-97.7497,"Parking,Pool"
1622,29.4624,-98.5253,Dishwasher
1623,40.1171,-88.1889,"Dishwasher,Patio/Deck"
1624,35.4975,-97.7329,
1625,30.3054,-97.7497,"Gym,Parking,Pool"
1626,35.3753,-119.0319,
1627,33.8321,-118.3786,"Parking,Storage"
1628,47.616,-122.3275,
1629,39.736,-104.9819,
1630,33.7848,-84.3922,"Dishwasher,Elevator,Parking,Pool,Refrigerator"
1631,42.8022,-73.9287,
1632,30.3054,-97.7497,
1633,61.1723,-149.8414,Dishwasher
1634,61.1723,-149.8414,"Dishwasher,Patio/Deck"
1635,36.1554,-115.1733,
1636,36.0402,-86.6385,
1637,29.7398,-98.1021,Dishwasher
1638,29.4624,-98.5253,
1639,44.924,-123.3283,
1640,41.3426,-73.0732,
1641,36.5296,-82.7005,
1642,47.5968,-122.7026,
1643,38.954,-76.8968,"Parking,Pool"
1644,38.954,-76.8968,"Parking,Pool"
1645,38.954,-76.8968,"Parking,Pool"
1646,30.3054,-97.7497,
1647,33.7166,-117.9446,
1648,33.8813,-117.9263,
1649,33.9299,-117.8849,
1650,30.3054,-97.7497,"Gym,Pool"
1651,41.7537,-88.1558,
1652,39.0375,-95.7052,
1653,30.3054,-97.7497,"Dishwasher,Parking,Pool"
1654,38.9401,-92.3167,"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator"
1655,30.3054,-97.7497,"Dishwasher,Parking,Pool"
1656,38.9259,-94.6916,
1657,30.3054,-97.7497,
1658,38.5587,-121.432,Parking
1659,39.9974,-82.9829,
1660,34.1913,-118.4575,
1661,32.8212,-96.7853,"Parking,Pool"
1662,40.7061,-111.9048,
1663,29.4624,-98.5253,Dishwasher
1664,46.882,-102.7862,"Dishwasher,Internet Access,Parking,Refrigerator"
1665,41.2562,-96.0404,
1666,39.1649,-76.7156,
1667,30.3054,-97.7497,"Clubhouse,Gym,Pool"
1668,30.5118,-97.6873,"Dishwasher,Parking,Pool"
1669,32.8212,-96.7853,
1670,29.4624,-98.5253,Dishwasher
1671,40.7061,-111.9048,
1672,34.0372,-118.2972,
1673,32.8212,-96.7853,
1674,38.9633,-76.9375,Parking
1675,32.9631,-96.7212,
1676,30.3054,-97.7497,
1677,35.2418,-81.0401,
1678,39.145,-77.1376,"Gym,Parking,Pool"
1679,39.145,-77.1376,"Gym,Parking,Pool"
1680,47.616,-122.3275,
1681,29.8831,-97.945,Dishwasher
1682,30.3054,-97.7497,
1683,38.2006,-84.9469,
1684,43.5329,-96.7265,
1685,38.8738,-77.1055,
1686,34.0372,-118.2972,
1687,30.3054,-97.7497,"Dishwasher,Elevator,Parking,Pool,Refrigerator"
1688,45.3402,-122.5586,
1689,30.4433,-97.6282,
1690,29.4624,-98.5253,Dishwasher
1691,30.3054,-97.7497,"Dishwasher,Parking,Pool"
1692,38.9679,-94.9654,
1693,29.4624,-98.5253,Dishwasher
1694,31.5887,-94.5735,
1695,37.9724,-122.3304,"Dishwasher,Refrigerator"
1696,36.137,-86.783,
1697,38.9348,-77.059,
1698,30.3054,-97.7497,"Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator"
1699,32.8212,-96.7853,
1700,30.3054,-97.7497,"Dishwasher,Parking,Pool"
1701,30.3054,-97.7497,"Dishwasher,Parking,Pool"
1702,30.3054,-97.7497,"Dishwasher,Parking,Pool"
1703,30.3054,-97.7497,
1704,30.3054,-97.7497,
1705,30.3054,-97.7497,
1706,32.878,-96.7511,"Gym,Parking,Pool"
1707,29.7398,-98.1021,Dishwasher
1708,30.3054,-97.7497,
1709,32.8524,-97.0886,
1710,29.7714,-95.4343,
1711,43.5329,-96.7265,
1712,35.471,-97.5299,
1713,34.0372,-118.2972,
1714,45.5091,-122.6449,
1715,30.3054,-97.7497,"Gym,Pool"
1716,41.0292,-73.771,
1717,32.8212,-96.7853,
1718,33.8056,-118.1696,
1719,39.0744,-94.5521,Parking
1720,33.5178,-112.0848,"Parking,Pool"
1721,42.0259,-93.6516,"Dishwasher,Parking,Patio/Deck,Refrigerator"
1722,34.1881,-118.3905,
1723,34.1677,-118.6141,
1724,30.3054,-97.7497,
1725,25.7951,-80.3434,
1726,39.4228,-77.4164,
1727,30.0066,-97.8071,
1728,36.8691,-76.2924,Parking
1729,33.5178,-112.0848,
1730,44.4469,-100.1875,
1731,47.4997,-97.3236,
1732,40.722,-74.0644,"Parking,Pool"
1733,38.9016,-77.0508,
1734,38.8571,-77.0609,
1735,43.0724,-89.4003,"Parking,Refrigerator"
1736,30.3054,-97.7497,"Dishwasher,Parking,Pool"
1737,42.0259,-93.6516,
1738,30.5104,-97.9027,
1739,30.3054,-97.7497,"Dishwasher,Parking,Pool"
1740,30.3054,-97.7497,
1741,41.6675,-83.5837,
1742,38.4498,-122.7129,
1743,30.3054,-97.7497,
1744,30.3054,-97.7497,"Dishwasher,Parking,Pool"
1745,35.2505,-97.4596,"Gym,Pool"
1746,37.7599,-122.4379,
1747,34.4312,-119.7292,
1748,37.8726,-122.2707,
1749,37.7904,-122.2151,
1750,37.7904,-122.2151,
1751,37.8726,-122.2707,
1752,37.8726,-122.2707,
1753,37.7904,-122.2151,
1754,37.3695,-122.0241,
1755,37.3477,-121.9849,"Dishwasher,Patio/Deck,Refrigerator"
1756,37.7904,-122.2151,
1757,34.0372,-118.2972,
1758,34.0372,-118.2972,"Parking,Refrigerator"
1759,38.9118,-77.0132,
1760,32.8113,-79.9947,
1761,34.1542,-118.4447,
1762,33.8663,-118.0656,
1763,40.6356,-74.2562,Parking
1764,33.9299,-117.8849,
1765,40.5955,-74.6231,
1766,47.616,-122.3275,
1767,40.936,-73.7568,
1768,47.616,-122.3275,
1769,30.3054,-97.7497,
1770,44.9405,-93.1027,
1771,30.3054,-97.7497,"Dishwasher,Parking,Pool"
1772,47.3907,-122.2626,
1773,41.8625,-87.6825,
1774,33.9136,-118.3527,"Dishwasher,Parking,Refrigerator"
1775,47.75,-122.24,
1776,47.616,-122.3275,
1777,43.1857,-70.9136,Parking
1778,41.8625,-87.6825,
1779,39.8344,-105.0095,
1780,41.8625,-87.6825,
1781,39.736,-104.9819,
1782,30.3054,-97.7497,"Dishwasher,Parking,Pool"
1783,33.5178,-112.0848,
1784,45.4922,-122.8578,
1785,33.6895,-116.9659,
1786,39.8163,-98.5576,"Dishwasher,Refrigerator"
1787,30.3054,-97.7497,"Gym,Pool"
1788,29.7714,-95.4343,
1789,39.1634,-76.6165,
1790,39.9974,-82.9829,Parking
1791,39.7025,-104.9311,Parking
1792,39.7025,-104.9311,Parking
1793,29.4624,-98.5253,Dishwasher
1794,41.1908,-73.1965,Refrigerator
1795,42.9833,-71.4574,"Parking,Patio/Deck"
1796,41.8787,-87.9798,
1797,39.8163,-98.5576,
1798,47.2334,-122.5457,
1799,44.8338,-93.3197,
1800,29.4624,-98.5253,Dishwasher
1801,30.3054,-97.7497,"Dishwasher,Parking,Pool"
1802,27.7324,-82.668,Refrigerator
1803,29.4624,-98.5253,Dishwasher
1804,30.3054,-97.7497,"Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator"
1805,30.3054,-97.7497,"Dishwasher,Parking,Pool"
1806,37.1892,-93.2908,
1807,42.5,-83.1868,
1808,41.7609,-72.7477,
1809,32.8212,-96.7853,
1810,30.3241,-81.6809,"Parking,Refrigerator"
1811,42.0259,-93.6516,
1812,32.0245,-81.1067,"Dishwasher,Parking,Pool,Refrigerator"
1813,44.8653,-93.4749,
1814,40.0054,-75.1415,Parking
1815,30.5118,-97.6873,"Dishwasher,Parking,Pool"
1816,29.7714,-95.4343,
1817,44.9405,-93.1027,
1818,39.1679,-84.4933,"Dishwasher,Garbage Disposal,Parking,Refrigerator"
1819,39.8163,-98.5576,
1820,30.3054,-97.7497,"Dishwasher,Parking,Pool"
1821,37.3961,-79.1892,
1822,39.842,-75.0295,Parking
1823,42.6742,-73.7936,Refrigerator
1824,27.4229,-80.3552,Refrigerator
1825,39.0269,-94.6516,
1826,39.0804,-108.5423,
1827,42.9694,-87.8732,"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator"
1828,41.2623,-95.9625,
1829,39.9591,-75.2725,Parking
1830,29.4624,-98.5253,Dishwasher
1831,40.4738,-86.1409,
1832,41.2562,-96.0404,
1833,41.2562,-96.0404,
1834,30.2771,-89.7575,
1835,39.8163,-98.5576,
1836,42.0332,-97.4236,
1837,29.997,-90.1777,
1838,,,
1839,41.2562,-96.0404,
1840,36.116,-95.9281,
1841,30.4415,-91.1012,
1842,42.0259,-93.6516,
1843,36.2801,-95.8481,
1844,42.9497,-85.6417,Refrigerator
1845,42.0259,-93.6516,
1846,41.2562,-96.0404,
1847,41.2562,-96.0404,
1848,38.6274,-90.304,"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator"
1849,36.116,-95.9281,
1850,38.8571,-77.0609,
1851,44.9545,-123.0072,
1852,32.7407,-97.3394,
1853,40.4448,-79.9725,"Parking,Refrigerator"
1854,42.8181,-84.4593,"Dishwasher,Internet Access,Parking,Refrigerator"
1855,33.8323,-117.9079,
1856,32.8212,-96.7853,
1857,30.5118,-97.6873,
1858,30.3054,-97.7497,"Dishwasher,Parking,Pool"
1859,33.5944,-112.1837,
1860,35.2016,-80.8124,
1861,29.4624,-98.5253,Dishwasher
1862,48.2469,-101.3017,
1863,37.7599,-122.4379,
1864,33.624,-117.8956,
1865,30.3054,-97.7497,"Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator"
1866,47.9338,-122.2052,"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator"
1867,43.0724,-89.4003,"Parking,Refrigerator"
1868,37.6836,-97.3369,
1869,47.9299,-97.0173,
1870,38.8571,-77.0609,
1871,36.137,-86.783,
1872,39.96,-85.9837,
1873,29.7714,-95.4343,"Parking,Pool"
1874,29.4624,-98.5253,Dishwasher
1875,29.7714,-95.4343,Parking
1876,30.2676,-97.7544,Parking
1877,29.7398,-98.1021,Dishwasher
1878,29.5824,-98.2918,Dishwasher
1879,37.7904,-122.2151,
1880,33.8056,-118.1696,
1881,44.9231,-123.0143,
1882,35.7488,-78.6369,"Clubhouse,Gym,Pool"
1883,29.4624,-98.5253,
1884,35.471,-97.5299,
1885,41.815,-89.7165,
1886,43.0336,-87.9094,
1887,39.5197,-119.8342,Parking
1888,33.5178,-112.0848,Parking
1889,30.3054,-97.7497,
1890,35.4694,-97.5069,
1891,43.0724,-89.4003,Parking
1892,29.7714,-95.4343,"Patio/Deck,Pool"
1893,42.0259,-93.6516,
1894,42.0259,-93.6516,
1895,28.5163,-81.3644,"Dishwasher,Parking,Pool,Refrigerator"
1896,29.8831,-97.945,Dishwasher
1897,42.0259,-93.6516,
1898,42.0259,-93.6516,
1899,42.0259,-93.6516,
1900,47.616,-122.3275,
1901,47.7637,-122.118,"Gym,Pool"
1902,47.3071,-122.3404,Patio/Deck
1903,35.1872,-101.8587,
1904,33.5137,-86.7893,
1905,30.3054,-97.7497,"Dishwasher,Parking,Pool"
1906,41.2205,-112.0172,
1907,45.5091,-122.6449,
1908,30.3054,-97.7497,
1909,38.2009,-85.6999,
1910,36.137,-86.783,
1911,39.736,-104.9819,
1912,30.3054,-97.7497,"Dishwasher,Parking,Pool,Refrigerator"
1913,36.1193,-78.6893,
1914,33.8813,-117.9263,
1915,33.8323,-117.9079,
1916,30.3054,-97.7497,"Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator"
1917,39.0521,-77.119,Parking
1918,43.0791,-73.7766,
1919,33.5178,-112.0848,"Parking,Pool"
1920,38.6274,-90.304,
1921,33.4146,-111.766,"Dishwasher,Parking,Pool,Refrigerator"
1922,44.8823,-93.0441,
1923,29.8831,-97.945,Dishwasher
1924,29.4624,-98.5253,
1925,29.7714,-95.4343,"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator"
1926,33.6884,-117.1904,
1927,38.9163,-94.3719,
1928,30.3054,-97.7497,
1929,33.1993,-97.1268,"Dishwasher,Internet Access,Parking,Refrigerator"
1930,37.034,-88.6479,
1931,30.3054,-97.7497,
1932,25.6065,-80.3458,Refrigerator
1933,27.9993,-82.1246,
1934,36.5311,-82.5209,
1935,29.7398,-98.1021,
1936,29.4624,-98.5253,"Dishwasher,Elevator,Parking,Pool,Refrigerator"
1937,30.5118,-97.6873,
1938,41.1378,-95.9392,
1939,39.8603,-85.9993,
1940,34.7754,-84.9497,
1941,37.7599,-122.4379,Refrigerator
1942,42.4816,-71.096,
1943,47.6302,-122.0537,
1944,40.7623,-74.1232,Parking
1945,40.7372,-74.3287,"Parking,Storage"
1946,38.9118,-77.0132,
1947,45.5091,-122.6449,
1948,33.8183,-118.0236,
1949,41.3245,-72.9194,
1950,33.7815,-118.1934,Parking
1951,33.8726,-117.8546,
1952,33.945,-117.4074,
1953,39.6767,-104.8854,"Gym,Pool"
1954,39.9608,-104.8195,
1955,39.6828,-104.8078,
1956,38.6274,-90.304,
1957,42.7449,-83.0073,
1958,29.4624,-98.5253,Dishwasher
1959,38.8562,-104.772,
1960,38.8647,-94.8283,"Dishwasher,Patio/Deck,Refrigerator"
1961,44.0763,-103.2121,"Dishwasher,Internet Access,Parking,Refrigerator"
1962,44.0763,-103.2121,"Dishwasher,Internet Access,Parking,Refrigerator"
1963,41.2562,-96.0404,
1964,42.0191,-93.4512,
1965,43.006,-84.0666,
1966,26.19,-97.7023,
1967,37.8211,-92.1868,
1968,34.4312,-119.7292,
1969,47.6302,-122.0537,
1970,29.4624,-98.5253,Dishwasher
1971,29.4624,-98.5253,
1972,37.7904,-122.2151,
1973,41.8625,-87.6825,"Dishwasher,Elevator,Parking,Pool,Refrigerator"
1974,40.4841,-74.4526,
1975,43.0724,-89.4003,Parking
1976,29.7714,-95.4343,"Parking,Pool"
1977,29.7398,-98.1021,
1978,32.8582,-97.2357,
1979,29.4624,-98.5253,Dishwasher
1980,35.1872,-101.8587,
1981,40.4261,-79.7631,
1982,37.552,-122.306,
1983,38.9348,-77.059,
1984,34.1873,-119.1738,
1985,36.116,-95.9281,
1986,29.4624,-98.5253,Dishwasher
1987,48.2469,-101.3017,
1988,30.3054,-97.7497,"Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator"
1989,33.6895,-116.9659,
1990,29.2828,-94.8253,
1991,33.7696,-118.1926,"Parking,Washer Dryer"
1992,34.0372,-118.2972,
1993,40.0054,-75.1415,
1994,34.1656,-118.3916,
1995,38.9524,-77.3439,
1996,30.3054,-97.7497,"Dishwasher,Parking,Pool"
1997,39.2144,-76.8797,
1998,40.6277,-74.4334,
1999,47.7921,-122.3045,"Dishwasher,Patio/Deck"
2000,33.5783,-111.8902,"Parking,Pool"
2001,45.0317,-93.3587,
2002,30.6505,-97.6809,"Clubhouse,Gym,Pool"
2003,33.9222,-84.0725,
2004,32.91,-97.5572,"Gym,Parking,Pool"
2005,32.91,-97.5572,"Gym,Parking,Pool"
2006,29.5521,-95.307,
2007,32.878,-96.7511,"Gym,Pool"
2008,29.4624,-98.5253,Dishwasher
2009,30.3054,-97.7497,"Dishwasher,Parking,Pool"
2010,30.3054,-97.7497,
2011,33.8994,-98.528,"Dishwasher,Garbage Disposal,Refrigerator"
2012,41.1155,-87.8588,"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator"
2013,33.8994,-98.528,Refrigerator
2014,29.4624,-98.5253,
2015,41.2562,-96.0404,
2016,41.2562,-96.0404,
2017,33.8994,-98.528,
2018,35.2016,-80.8124,
2019,41.3963,-81.8343,
2020,34.1428,-117.9996,Parking
2021,36.8532,-76.2902,
2022,33.7147,-84.1355,
2023,29.9756,-90.0573,"Dishwasher,Refrigerator"
2024,39.0744,-94.5521,
2025,34.1175,-117.7702,
2026,44.9368,-93.3605,"Dishwasher,Parking,Pool"
2027,42.9367,-72.2863,
2028,34.1334,-117.292,Dishwasher
2029,36.0198,-115.1504,"Parking,Pool"
2030,36.0198,-115.1504,"Parking,Pool"
2031,61.1723,-149.8414,"Dishwasher,Patio/Deck"
2032,30.3054,-97.7497,"Dishwasher,Parking,Pool"
2033,47.616,-122.3275,
2034,30.3054,-97.7497,"Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator"
2035,29.6015,-95.6306,"Patio/Deck,Pool"
2036,45.5638,-93.2282,"Dishwasher,Parking,Refrigerator"
2037,40.3663,-74.6688,Parking
2038,40.3663,-74.6688,Parking
2039,39.9533,-75.0706,
2040,41.3708,-72.9259,
2041,39.9539,-74.9955,
2042,41.3498,-72.1062,"Gym,Parking,Pool,Storage"
2043,39.3191,-76.6126,
2044,41.3498,-72.1062,"Gym,Parking,Pool,Storage"
2045,41.3498,-72.1062,"Gym,Parking,Pool,Storage"
2046,29.4624,-98.5253,
2047,39.2593,-94.571,
2048,39.0375,-95.7052,
2049,21.4476,-158.0221,
2050,30.3054,-97.7497,"Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator"
2051,30.3054,-97.7497,
2052,43.8294,-111.7828,
2053,37.7599,-122.4379,Refrigerator
2054,41.0155,-73.6756,Dishwasher
2055,47.616,-122.3275,
2056,45.5091,-122.6449,
2057,33.9383,-118.1327,
2058,32.8162,-96.8887,Parking
2059,30.6554,-91.1346,
2060,38.9348,-77.059,
2061,29.4624,-98.5253,Dishwasher
2062,42.9373,-112.4885,
2063,39.2129,-85.9099,"Dishwasher,Parking,Pool,Refrigerator"
2064,38.8738,-77.1055,"Dishwasher,Parking,Pool,Refrigerator"
2065,33.7815,-118.1934,
2066,33.8005,-117.997,
2067,33.8323,-117.9079,
2068,47.6146,-122.1684,"Parking,Patio/Deck"
2069,34.2088,-84.1351,Patio/Deck
2070,47.8304,-122.3456,"Dishwasher,Refrigerator"
2071,32.0057,-102.1036,Parking
2072,29.7528,-95.4976,"Parking,Pool"
2073,29.4624,-98.5253,
2074,30.3054,-97.7497,"Gym,Parking,Pool,Storage"
2075,38.8488,-77.3296,"Parking,Pool"
2076,29.7714,-95.4343,"Parking,Pool"
2077,39.0744,-94.5521,"Cable or Satellite,Dishwasher,Internet Access,Parking,Refrigerator"
2078,29.4624,-98.5253,
2079,42.4869,-92.3426,
2080,38.8738,-77.1055,"Dishwasher,Parking,Patio/Deck,Refrigerator"
2081,33.7767,-117.9537,
2082,30.3054,-97.7497,
2083,37.7599,-122.4379,"Dishwasher,Refrigerator"
2084,44.9368,-93.3605,"Dishwasher,Parking,Pool"
2085,33.3423,-111.7755,"Parking,Pool"
2086,43.5329,-96.7265,
2087,42.3895,-71.1039,"Dishwasher,Internet Access,Parking,Refrigerator"
2088,38.8571,-77.0609,
2089,38.3622,-121.9712,Parking
2090,47.8616,-122.2729,"Gym,Parking,Pool"
2091,43.0531,-87.9659,"Cable or Satellite,Dishwasher,Internet Access,Parking,Refrigerator"
2092,33.5178,-112.0848,
2093,32.9631,-96.7212,
2094,30.3054,-97.7497,"Dishwasher,Parking,Pool"
2095,41.2562,-96.0404,
